Loc ID,County,Community,On,From,To,Approach,At,Dir,Latitude,Longitude,Latest,Latest Date
R26027,Bristol,Taunton,140,,,,Exit 10 Route 79 Myricks Lakeville,RAMP,41.842014085,-71.0115150005,,
R26028,Bristol,Taunton,140,,,,Route 79 On-Ramp,RAMP,41.8393257355,-71.0074232496,,
R26029,Plymouth,-,140,,,,Exit 9 County Road Lakeville,RAMP,41.8065399563,-70.9628141124,,
R26030,Plymouth,-,140,,,,County Road On-Ramp,RAMP,41.8024767456,-70.9618308312,,
R26031,Bristol,-,140,,,,Exit 8 Chase Road,RAMP,41.7671946734,-70.9629819476,,
R26032,Bristol,-,140,,,,Chase Road On-Ramp,RAMP,41.7662777555,-70.9625405773,,
R26033,Bristol,New Bedford,140,,,,Exit 7 Braley Road New Bedford,RAMP,41.7282963414,-70.9506648623,,
R26034,Bristol,New Bedford,140,,,,Braley Road On-Ramp,RAMP,41.7253750348,-70.9480690876,,
R26035,Bristol,New Bedford,140,,,,Exit 6 Route 18 Acushnet Avenue Ashley Boulevard,RAMP,41.7112625232,-70.9386926959,,
R26036,Bristol,New Bedford,140,,,,Exit 5 Church Street Phillips Road,RAMP,41.7052323132,-70.9431151235,,
R26037,Bristol,New Bedford,140,,,,Church Street Phillips Road On-Ramp,RAMP,41.7018272714,-70.9451537071,,
R26038,Bristol,New Bedford,140,,,,Exit 4 Mt Pleasant St Airport Road,RAMP,41.6784794666,-70.9454235811,,
R26039,Bristol,New Bedford,140,,,,Mt Pleasant St On-Ramp,RAMP,41.6774763238,-70.9450851401,,
R26040,Bristol,New Bedford,140,,,,Exit 3 Hathaway Road,RAMP,41.6591391734,-70.9538519929,,
R26041,Bristol,New Bedford,140,,,,Hathaway Road On-Ramp,RAMP,41.6589649433,-70.9539453296,,
R26042,Bristol,New Bedford,140,,,,Exit 2B I-195 West Fall River,RAMP,41.6537814548,-70.9554706769,8054,1/1/2009
R26043,Bristol,New Bedford,140,,,,Exit 2A I-195 East Cape Cod,RAMP,41.6514321202,-70.9554502739,9897,1/1/2009
R26044,BRISTOL,TAUNTON,Ramp from Rt 140 NB to Route 24 NB,,,,,RAMP,41.871278,-71.054043,12380,1/1/2012
R26501,Worcester,-,146,,,,Exit 1 Route 146A Uxbridge N Smithfield RI,RAMP,42.0252547236,-71.6058051589,1375,1/1/2010
R26502,Worcester,-,146,,,,Route 146A On-Ramp,RAMP,42.0258783088,-71.6073210819,1452,1/1/2010
R26503,Worcester,-,146,,,,Exit 2 to Route 146A Chocolog Road Uxbridge,RAMP,42.0420900479,-71.6242857147,561,1/1/2010
R26504,Worcester,-,146,,,,Route 146A Chocolog Road On-Ramp,RAMP,42.0448747537,-71.6263435108,1057,1/1/2010
R26505,Worcester,-,146,,,,Exit 3 Route 16 Uxbridge Douglas,RAMP,42.065941045,-71.66274787,1264,1/1/2010
R26506,Worcester,-,146,,,,Route 16 On-Ramp,RAMP,42.0687874114,-71.6681620904,1982,1/1/2010
R26507,Worcester,-,146,,,,Exit 4 Lackey Dam Road Douglas Whitinsville,RAMP,42.088670132,-71.694029339,808,1/1/2010
R26508,Worcester,-,146,,,,Lackey Dam Road On-Ramp,RAMP,42.0919312356,-71.6966784783,1631,1/1/2010
R26509,Worcester,-,146,,,,Exit 5 Main Street Northbridge Sutton,RAMP,42.0996553932,-71.7025766738,1657,1/1/2010
R26510,Worcester,-,146,,,,Main Street On-Ramp,RAMP,42.1041052612,-71.7045606126,2010,1/1/2010
R26511,Worcester,-,146,,,,Exit 6 Purgatory Road Northbridge Whitinsville,RAMP,42.1253271047,-71.7048432828,254,1/1/2010
R26512,Worcester,-,146,,,,Purgatory Road On-Ramp,RAMP,42.1291492114,-71.7022856382,1516,1/1/2010
R26513,Worcester,-,146,,,,Exit 7 Central Turnpike Northbridge Oxford,RAMP,42.1477964713,-71.7199992481,1281,1/1/2010
R26514,Worcester,-,146,,,,Central Turnpike On-Ramp,RAMP,42.1514861522,-71.7238518674,1844,1/1/2010
R26515,Worcester,-,146,,,,Exit 8 West Main Street Millbury,RAMP,42.1873980621,-71.7655220629,1659,1/1/2010
R26516,Worcester,-,146,,,,West Main Street On-Ramp,RAMP,42.1874829559,-71.7656913116,3063,1/1/2010
R26517,Worcester,-,146,,,,Exit to Route 122A South Millbury Center,RAMP,42.2001920605,-71.7747057616,2533,1/1/2010
R26518,-,-,146,,,,Route 122A On-Ramp,RAMP,,,3978,1/1/2010
R26519,Worcester,-,146,,,,"Exit to US 20, I-90 Tpke Boston Springfield",RAMP,42.2129709599,-71.7808565505,9004,1/1/2010
R26520,Worcester,-,146,,,,"US 20, I-90 On-Ramp",RAMP,42.2132005263,-71.7810773571,3189,1/1/2010
R26521,Worcester,Worcester,146,,,,Exit 10 Millbury Street Quinsigamond Village,RAMP,42.2235940662,-71.7865585225,1439,1/1/2010
R26522,-,-,146,,,,Exit 12 Route 122A North McKeon Road Vernon Hill,RAMP,,,2526,1/1/2010
R26523,Worcester,Worcester,146,,,,Millbury Street McKeon Road On-Ramp,RAMP,42.236899005,-71.7943046263,4296,1/1/2010
R26524,-,-,146,,,,Exit to Quinsigamond Avenue Worcester,RAMP,,,,
R26525,-,-,146,,,,Exit 13 I-290 Shrewsbury Marlboro,RAMP,,,,
R26526,-,-,146,,,,Entry from Quinsigamond Avenue,RAMP,,,,
R26527,Worcester,Worcester,146,,,,Off-Ramp to I-290,RAMP,42.2370447244,-71.7957056176,5907,1/1/2010
R26528,-,-,146,,,,McKeon Road On-Ramp,RAMP,,,2865,1/1/2010
R26529,Worcester,Worcester,146,,,,Blackstone River Road On-Ramp,RAMP,42.226211937,-71.7864413624,1940,1/1/2010
R26530,Worcester,-,146,,,,"Exit to US 20, I-90 Tpke Boston Springfield",RAMP,42.2124166952,-71.7827287667,4864,1/1/2010
R26531,Worcester,-,146,,,,"US 20, I-90 On-Ramp",RAMP,42.2093585406,-71.7812248177,9541,1/1/2010
R26532,-,-,146,,,,Exit to Route 122A South Millbury Center,RAMP,,,5114,1/1/2010
R26533,Worcester,-,146,,,,Route 122A On-Ramp,RAMP,42.1994691054,-71.775599839,3254,1/1/2010
R26534,Worcester,-,146,,,,Exit 8 West Main Street Millbury,RAMP,42.1878568441,-71.7675731039,3854,1/1/2010
R26535,Worcester,-,146,,,,West Main Street On-Ramp,RAMP,42.1877553729,-71.7674763033,1976,1/1/2010
R26536,Worcester,-,146,,,,Exit 7 Central Turnpike Northbridge Oxford,RAMP,42.1549806011,-71.7284921483,2502,1/1/2010
R26537,-,-,146,,,,Armsby Road Off-Ramp,RAMP,,,,
R26538,Worcester,-,146,,,,Armsby Road On-Ramp,RAMP,42.1510981469,-71.7245685314,35,1/1/2010
R26539,Worcester,-,146,,,,Central Turnpike On-Ramp,RAMP,42.1472501051,-71.7208530028,1107,1/1/2010
R26540,Worcester,-,146,,,,Exit 6 Purgatory Road Northbridge,RAMP,42.128924225,-71.7036553121,1590,1/1/2010
R26541,Worcester,-,146,,,,Purgatory Road On-Ramp,RAMP,42.1253128975,-71.706098482,280,1/1/2010
R26542,Worcester,-,146,,,,Exit 5 Main Street Northbridge Sutton,RAMP,42.1030639867,-71.7056395226,2633,1/1/2010
R26543,Worcester,-,146,,,,Whitins Road On-Ramp,RAMP,42.0989944135,-71.7036259743,1414,1/1/2010
R26544,Worcester,-,146,,,,Exit 4 Lackey Dam Road Douglas Northbridge,RAMP,42.0903479005,-71.6965764223,1789,1/1/2010
R26545,Worcester,-,146,,,,Gilboa Street On-Ramp,RAMP,42.0865815496,-71.6937582316,955,1/1/2010
R26546,Worcester,-,146,,,,Exit 3 Route 16 Uxbridge Douglas,RAMP,42.0680167485,-71.6692211139,2014,1/1/2010
R26547,Worcester,-,146,,,,Route 16 On-Ramp,RAMP,42.0652029681,-71.6637191607,1145,1/1/2010
R26548,Worcester,-,146,,,,Exit 2 to Route 146A Chocolog Road Uxbridge,RAMP,42.0478504635,-71.6300856575,1293,1/1/2010
R26549,Worcester,-,146,,,,Chocolog Road On-Ramp,RAMP,42.0439090556,-71.6267293576,666,1/1/2010
R26550,Worcester,-,146,,,,Exit 1 Route 146A N Smithfield RI,RAMP,42.021658184,-71.6012932672,,
R26551,Worcester,-,146,,,,Route 146A On-Ramp,RAMP,42.020564903,-71.5994948771,1185,1/1/2010
R27001,-,-,,,,,East Boston Off-Ramp,RAMP,,,6771,1/1/2012
R27002,-,-,,,,,Havre Street On-Ramp,RAMP,,,4663,1/1/2012
R27003,Suffolk,Boston,,,,,Logan Airport Off-Ramp,RAMP,42.3738559217,-71.030757438,14834,1/1/2012
R27004,Suffolk,Boston,,,,,Frankfort Street Off-Ramp,RAMP,42.376256484,-71.0282851761,2927,1/1/2012
R27005,Suffolk,Boston,,,,,Curtis Street On-Ramp,RAMP,42.3834644384,-71.0209844521,4844,1/1/2012
R27006,Suffolk,Revere,,,,,Route 145 Off-Ramp,RAMP,42.4032523403,-71.003372951,7022,1/1/2012
R27007,Suffolk,Revere,,,,,Route 145 On-Ramp,RAMP,42.4032206327,-71.0040136863,9305,1/1/2012
R27008,Suffolk,Boston,,,,,Jug Handle Off-Ramp,RAMP,42.3961006277,-71.0098353186,3019,1/1/2012
R27009,-,-,,,,,Curtis Street WB Off-Ramp,RAMP,,,2393,1/1/2012
R27010,-,-,,,,,Curtis Street EB On-Ramp,RAMP,,,6740,1/1/2012
R27011,Suffolk,Boston,,,,,Saratoga Street Off-Ramp,RAMP,42.3823024022,-71.0227403076,6703,1/1/2012
R27012,Suffolk,Boston,,,,,Bennington Street On-Ramp,RAMP,42.3788611616,-71.0260381036,11202,1/1/2012
R27013,-,-,,,,,Logan Airport Williams Tunnel Off-Ramp,RAMP,,,22523,1/1/2012
R27014,Suffolk,Boston,,,,,Logan Airport On-Ramp,RAMP,42.3734883986,-71.0294743853,15106,1/1/2012
R27501,-,-,213,,,,I-93 SB On-Ramp,RAMP,,,11208,1/1/2012
R27502,Essex,Methuen,213,,,,"Exit 2 Troute 28 methuen Salem, NH",RAMP,42.731465089,-71.1923672385,6199,1/1/2012
R27503,Essex,Methuen,213,,,,Route 28 On-Ramp,RAMP,42.7315128158,-71.1922384489,8240,1/1/2012
R27504,Essex,Methuen,213,,,,Exit 3 Route 113 Pleasant Street Howe Street,RAMP,42.7409506635,-71.1708226142,6166,1/1/2012
R27505,Essex,Methuen,213,,,,Route 113 Pleasant street On-Ramp,RAMP,42.741330726,-71.170395288,3317,1/1/2012
R27506,Essex,Methuen,213,,,,Exit 4 Route 113 Pleasant Valley St Methuen,RAMP,42.7457347656,-71.1576763003,4869,1/1/2012
R27507,Essex,Methuen,213,,,,Route 113 Pleasant Valley St On-Ramp,RAMP,42.7464446891,-71.1544404733,5062,1/1/2012
R27508,Essex,Methuen,213,,,,Exit 5A I-495 South Lawrence N Andover,RAMP,42.7408029907,-71.1421439212,11890,12/7/2011
R27509,Essex,Methuen,213,,,,Exit 5B I-495 North Haverhill NH Maine,RAMP,42.7399035378,-71.1394699871,16119,1/1/2012
R27510,Essex,Methuen,213,,,,Exit 4 Route 113 Pleasant Valley St Methuen,RAMP,42.7491128079,-71.1562781549,4709,1/1/2012
R27511,Essex,Methuen,213,,,,Pleasant Valley St On-Ramp,RAMP,42.7489488724,-71.1569353346,3762,1/1/2012
R27512,Essex,Methuen,213,,,,Exit 3 Route 113 Pleasant Street Howe Street,RAMP,42.7424378565,-71.1716395573,3568,1/1/2012
R27513,Essex,Methuen,213,,,,Pleasant Street Howe Street On-Ramp,RAMP,42.7421015434,-71.1719871459,8447,1/1/2012
R27514,Essex,Methuen,213,,,,Exit 2 Route 28 Methuen Salem NH,RAMP,42.7344056691,-71.1897302753,8500,1/1/2012
R27515,Essex,Methuen,213,,,,Route 28 NB On-Ramp,RAMP,42.7343698706,-71.1899587112,2534,1/1/2012
R27516,Essex,Methuen,213,,,,Route 28 SB On-Ramp,RAMP,42.7325738564,-71.1929746882,3042,1/1/2012
R27517,-,-,213,,,,Exit 1A I-93 South Boston,RAMP,,,,
R27518,Essex,Methuen,213,,,,Exit 1B I-93 North Concord NH,RAMP,42.7366726847,-71.2036607979,10047,1/1/2012
R28001,Middlesex,Lowell,,,,,I-495 NB & SB On-Ramp,RAMP,42.6119586721,-71.320070052,12957,1/1/2012
R28002,Middlesex,Lowell,,,,,Exit 3 industrial Avenue,RAMP,42.6149416991,-71.3191642194,7533,1/1/2012
R28003,Middlesex,Lowell,,,,,Industrial Avenue On-Ramp,RAMP,42.6154989233,-71.3195305278,1611,1/1/2012
R28004,Middlesex,Lowell,,,,,Exit 4 Plan Street lowell Highlands,RAMP,42.6236644182,-71.3198320753,6420,1/1/2012
R28005,Middlesex,Lowell,,,,,Plain Street On-Ramp,RAMP,42.6265647352,-71.3193560232,1120,1/1/2012
R28006,Middlesex,Lowell,,,,,Exit 5A Route 3A South S Lowell,RAMP,42.6337881284,-71.311240565,1114,1/1/2012
R28007,Middlesex,Lowell,,,,,Exit 5B Route 3A North Thorndike St,RAMP,42.6340688693,-71.3092068072,8700,1/1/2012
R28008,-,-,,,,,Exit 5C Lowell Center,RAMP,,,8706,1/1/2012
R28009,-,-,,,,,Gorham Street On-Ramp,RAMP,,,6541,1/1/2012
R28010,Middlesex,Lowell,,,,,Thorndike Street On-Ramp,RAMP,42.6337112637,-71.3127244991,13049,1/1/2012
R28011,Middlesex,Lowell,,,,,Exit 4 Plain Street Lowell Highlands,RAMP,42.6267493928,-71.3200724481,1959,1/1/2012
R28012,Middlesex,Lowell,,,,,Plain Street On-Ramp,RAMP,42.6238393907,-71.320513054,5554,1/1/2012
R28013,Middlesex,Lowell,,,,,Exit 3 industrial Avenue,RAMP,42.6154269525,-71.3205848379,1167,1/1/2012
R28014,Middlesex,Lowell,,,,,Industrial Avenue On-Ramp,RAMP,42.6123054578,-71.320614717,7223,1/1/2012
R28015,Middlesex,Lowell,,,,,Exit 2 I-495 South US 3 North Worcester Nashua NB,RAMP,42.6098037424,-71.3206891484,10152,1/1/2012
R28016,Middlesex,Lowell,,,,,"Exit 1N US3 North Nashua, NH",RAMP,42.6085875735,-71.3228260899,4415,1/1/2012
R28101,-,-,6,,,,Exit 1A Route 6 West Buzzards Bay Falmouth,RAMP,,,3657,1/1/2012
R28102,-,-,6,,,,Route 6 On-Ramp,RAMP,,,8143,1/1/2012
R28103,-,-,6,,,,Exit 1C Route 6A Sagamore,RAMP,,,6488,1/1/2012
R28104,-,-,6,,,,Mid Cape Connector On-Ramp,RAMP,,,10075,1/1/2012
R28105,-,-,6,,,,Exit 2 Route 130 Sandwich Mashpee,RAMP,,,6575,1/1/2012
R28106,-,-,6,,,,Route 130 On-Ramp,RAMP,,,1980,1/1/2012
R28107,-,-,6,,,,Exit 3 Quaker Meetinghouse Road E Sandwich,RAMP,,,1269,1/1/2012
R28108,-,-,6,,,,Quaker Meetinghouse Road On-Ramp,RAMP,,,3076,1/1/2012
R28109,-,-,6,,,,Exit 4 Chase Road E Sandwich S Sandwich,RAMP,,,753,1/1/2012
R28110,-,-,6,,,,Chase Road On-Ramp,RAMP,,,1294,1/1/2012
R28111,-,-,6,,,,Exit 5 Route 149 Marstons Mills W Barnstable,RAMP,,,4073,1/1/2012
R28112,-,-,6,,,,Route 149 On-Ramp,RAMP,,,4527,1/1/2012
R28113,-,-,6,,,,Exit 6 Route 132 Barnstable Hyannis,RAMP,,,8535,1/1/2012
R28114,-,-,6,,,,route 132 On-Ramp,RAMP,,,5672,1/1/2012
R28115,-,-,6,,,,Exit 7 willow Street Yarmouthport W Yarmouth,RAMP,,,5307,1/1/2012
R28116,-,-,6,,,,Willow Street On-Ramp,RAMP,,,7154,1/1/2012
R28117,-,-,6,,,,Exit 8 Union Street Yarmouth Dennis,RAMP,,,5297,1/1/2012
R28118,-,-,6,,,,Station Avenue On-Ramp,RAMP,,,2961,1/1/2012
R28119,-,-,6,,,,Exit 9A Route 134 South W Harwich Dennisport,RAMP,,,5955,1/1/2012
R28120,-,-,6,,,,Route 134 SB On-Ramp,RAMP,,,928,1/1/2012
R28121,-,-,6,,,,Exit 9B Route 134 North Dennis,RAMP,,,2432,1/1/2012
R28122,-,-,6,,,,Route 134 NB On-Ramp,RAMP,,,1680,1/1/2012
R28123,-,-,6,,,,Exit 10 Route 124 Harwich Brewster,RAMP,,,4044,1/1/2012
R28124,-,-,6,,,,Route 124 On-Ramp,RAMP,,,1177,1/1/2012
R28125,-,-,6,,,,Exit 11 Route 137 Brewster Chatham,RAMP,,,4160,1/1/2012
R28126,-,-,6,,,,Route 137 On-Ramp,RAMP,,,1878,1/1/2012
R28127,-,-,6,,,,Exit 12 Route 6A Orleans E Brewster,RAMP,,,5064,1/1/2012
R28128,-,-,6,,,,Route 6A On-Ramp,RAMP,,,1541,1/1/2012
R28129,-,-,6,,,,Exit 12 Route 6A Orleans E Brewster,RAMP,,,1350,1/1/2012
R28130,-,-,6,,,,Route 6A On-Ramp,RAMP,,,4724,1/1/2012
R28131,-,-,6,,,,Exit 11 Route 137 Brewster Chatham,RAMP,,,1625,1/1/2012
R28132,-,-,6,,,,Route 137 On-Ramp,RAMP,,,4543,1/1/2012
R28133,-,-,6,,,,Exit 10 Route 124 Harwich Brewster,RAMP,,,1623,1/1/2012
R28134,-,-,6,,,,Route 124 On-Ramp,RAMP,,,3700,1/1/2012
R28135,-,-,6,,,,Exit 9B Route 134 North Dennis,RAMP,,,1453,1/1/2012
R28136,-,-,6,,,,Route 134 NB On-Ramp,RAMP,,,5379,1/1/2012
R28137,-,-,6,,,,Exit 9A Route 134 South W Harwich Dennisport,RAMP,,,1355,1/1/2012
R28138,-,-,6,,,,Route 134 SB On-Ramp,RAMP,,,3057,1/1/2012
R28139,-,-,6,,,,Exit 8 Union Street Yarmouth Dennis,RAMP,,,2981,1/1/2012
R28140,-,-,6,,,,Union Street On-Ramp,RAMP,,,8842,1/1/2012
R28141,-,-,6,,,,Exit 7 willow Street Yarmouthport W Yarmouth,RAMP,,,9087,1/1/2012
R28142,-,-,6,,,,Willow Street On-Ramp,RAMP,,,3890,1/1/2012
R28143,-,-,6,,,,Exit 6 Route 132 Barnstable Hyannis,RAMP,,,6287,1/1/2012
R28144,-,-,6,,,,route 132 On-Ramp,RAMP,,,6085,1/1/2012
R28145,-,-,6,,,,Park and Ride On-Ramp,RAMP,,,2653,1/1/2012
R28146,-,-,6,,,,Exit 5 Route 149 Marstons Mills W Barnstable,RAMP,,,4601,1/1/2012
R28147,-,-,6,,,,Route 149 On-Ramp,RAMP,,,4591,1/1/2012
R28148,-,-,6,,,,Exit 4 Chase Road E Sandwich S Sandwich,RAMP,,,1393,1/1/2012
R28149,-,-,6,,,,Chase Road On-Ramp,RAMP,,,987,1/1/2012
R28150,-,-,6,,,,Exit 3 Quaker Meetinghouse Road E Sandwich,RAMP,,,2912,1/1/2012
R28151,-,-,6,,,,Quaker Meetinghouse Road On-Ramp,RAMP,,,1602,1/1/2012
R28152,-,-,6,,,,Exit 2 Route 130 Sandwich Mashpee,RAMP,,,2472,1/1/2012
R28153,-,-,6,,,,Route 130 On-Ramp,RAMP,,,7439,1/1/2012
R28154,-,-,6,,,,Exit 1C Route 6A Sagamore,RAMP,,,4687,1/1/2012
R28155,-,-,6,,,,Route 6A On-Ramp,RAMP,,,5510,1/1/2012
R28156,-,-,6,,,,Exit 1A Scusset Beach Road,RAMP,,,4627,1/1/2012
R28157,-,-,6,,,,Exit to Route 6 West Buzzards Bay,RAMP,,,8793,1/1/2012
R28401,-,-,28,,,,Exit ro Route 151 Mashpee N Falmouth,RAMP,,,4994,1/1/2012
R28402,-,-,28,,,,Route 151 On-Ramp,RAMP,,,2977,1/1/2012
R28403,-,-,28,,,,Exit to Thomas Landers Road W Falmouth,RAMP,,,1515,1/1/2012
R28404,-,-,28,,,,Thomas Landers Road On-Ramp,RAMP,,,1279,1/1/2012
R28405,-,-,28,,,,Exit to Brick Kiln Road W Falmouth E Falmouth,RAMP,,,2857,1/1/2012
R28406,-,-,28,,,,Exit to Route 28A N Sippewissett,RAMP,,,381,1/1/2012
R28407,-,-,28,,,,Route 28A On-Ramp,RAMP,,,1890,1/1/2012
R28408,-,-,28,,,,Exit to Brick Kiln Road W Falmouth E Falmouth,RAMP,,,1061,1/1/2012
R28409,-,-,28,,,,Brick kiln Road On-Ramp,RAMP,,,2715,1/1/2012
R28410,-,-,28,,,,Exit to Thomas Landers Road W Falmouth Old Silver Beach,RAMP,,,1207,1/1/2012
R28411,-,-,28,,,,Thomas Landers Road On-Ramp,RAMP,,,1396,1/1/2012
R28412,-,-,28,,,,Exit to Route 151 Mashpee N Falmouth,RAMP,,,2257,1/1/2012
R28413,-,-,28,,,,Route 151 On-Ramp,RAMP,,,6853,1/1/2012
RPA01-004-DepotSHoosac,BERKSHIRE,Adams,Depot Street,,,,South of Hoosac Street,2-WAY,42.6241236111,-73.1187508333,3045,5/10/2012
RPA01-004-Rt8SMaple,BERKSHIRE,Adams,Route 8,,,,South of Maple Street,2-WAY,42.6236980556,-73.1199352778,10665,5/24/2012
RPA01-004-WestNGould,BERKSHIRE,Adams,West Road,,,,North of Gould Road,2-WAY,42.6234533333,-73.1323541667,2381,5/10/2012
RPA01-022-012,BERKSHIRE,Becket,Route 20,,,,@ Chester T.L.,2-WAY,42.2705366667,-73.0018711111,1888,6/21/2012
RPA01-070-020,BERKSHIRE,Dalton,Route 9,,,,@ Windsor T.L.,2-WAY,42.4930236111,-73.1176866667,4514,6/21/2012
RPA01-090-013,BERKSHIRE,Egremont,Route 23,,,,@ New York S.L.,2-WAY,42.1722288889,-73.4770291667,3189,6/21/2012
RPA01-113-BridgESchool,BERKSHIRE,Great Barrington,Bridge Street,,,,East of School Street,2-WAY,42.192855,-73.3600369444,3375,6/21/2012
RPA01-113-EastNEverett,BERKSHIRE,Great Barrington,East Street,,,,North of Anderson St & Everett St,2-WAY,42.2000983333,-73.3569038889,2984,6/21/2012
RPA01-113-GilmNAnders,BERKSHIRE,Great Barrington,Gilmore Avenue,,,,North of Anderson St,2-WAY,42.2005394444,-73.3544108333,725,6/21/2012
RPA01-113-MainSPleasan,BERKSHIRE,Great Barrington,Main Street (Housatonic),,,,East/ South of Pleasant St,2-WAY,42.2555330556,-73.3687955556,1555,6/21/2012
RPA01-113-TaconWBraina,BERKSHIRE,Great Barrington,Taconic Avenue,,,,West of Brainard Ave,2-WAY,42.1932061111,-73.3684761111,2388,6/21/2012
RPA01-113-WestSSouth,BERKSHIRE,Great Barrington,West Avenue,,,,South of South Street,2-WAY,42.1907086111,-73.3691425,1826,6/19/2012
RPA01-121-017,BERKSHIRE,Hancock,Route 43,,,,@ New York S.L.,2-WAY,42.5396147222,-73.3412272222,2502,5/17/2012
RPA01-152-WalkerERt20,BERKSHIRE,Lenox,Walker Street,,,,East of Rt 7/20,2-WAY,42.3470636111,-73.2681075,3323,5/17/2012
RPA01-152-WalkerWCryst,BERKSHIRE,Lenox,Walker Street,,,,West of Crystal St,2-WAY,42.3336705556,-73.2480808333,2815,5/17/2012
RPA01-152-WalkerWEast,BERKSHIRE,Lenox,Walker Street,,,,West of East Street,2-WAY,42.3399022222,-73.2560047222,2804,5/17/2012
RPA01-195-001,BERKSHIRE,Mount Washington,Bash Bish Falls Rd,,,,@ New York S.L.,2-WAY,42.1161741667,-73.4969147222,225,8/23/2012
RPA01-195-EastEgremTL,BERKSHIRE,Mount Washington,East Street,,,,@ Egremont T.L.,2-WAY,42.1516827778,-73.4772725,497,8/23/2012
RPA01-209-ChurchSMain,BERKSHIRE,North Adams,Church St,,,,South of Main St,2-WAY,42.6982316667,-73.1092333333,3314,8/23/2012
RPA01-209-Rt2ECollege,BERKSHIRE,North Adams,Route 2 (State Rd),,,,Between College Ave/ Biltmore Ave,2-WAY,42.6979830556,-73.1430547222,13665,5/10/2012
RPA01-209-UnionEEagle,BERKSHIRE,North Adams,Union St,,,,East of Eagle St/ North Church St,2-WAY,42.700535,-73.1085547222,7635,5/17/2012
RPA01-225-014,BERKSHIRE,Otis,Route 23,,,,@ Blandford T.L.,2-WAY,42.173855,-73.0264227778,1573,6/21/2012
RPA01-236-021,BERKSHIRE,Pittsfield,Route 9,,,,North of Rte. 20,2-WAY,42.4462066667,-73.2578072222,11969,5/24/2012
RPA01-236-022,BERKSHIRE,Pittsfield,Route 9,,,,@ Dalton T.L.,2-WAY,42.4709722222,-73.1868311111,18569,5/24/2012
RPA01-236-EastEFenn,BERKSHIRE,Pittsfield,East Street,,,,East of Fenn Street,2-WAY,42.4487077778,-73.2409202778,19770,5/10/2012
RPA01-236-LymanSEast,BERKSHIRE,Pittsfield,Lyman Street,,,,South of East Street,2-WAY,42.4492491667,-73.2391316667,2521,5/10/2012
RPA01-341-011,BERKSHIRE,Williamstown,Route 2,,,,@ New York S.L.,2-WAY,42.7238402778,-73.2728980556,888,6/19/2012
RPA01-345-023,BERKSHIRE,Windsor,Route 9,,,,@ Cummington T.L.,2-WAY,42.4828613889,-72.9831080556,2724,5/10/2012
RPA03-325-8808,HAMPDEN,WEST SPRINGFIELD,UNION STREET,,,NORTH OF,Bliss Street,2-WAY,42.1041051402,-72.6189422607,9834,1/1/2012
RPA03-325-8809,HAMPDEN,WEST SPRINGFIELD,Progress Avenue,,,SOUTH OF,Park Avenue,2-WAY,42.1041210602,-72.6208305359,414,1/1/2012
RPA03-325-8810,HAMPDEN,WEST SPRINGFIELD,Western Avenue,,,SOUTH OF,Park Avenue,2-WAY,42.1030981894,-72.622590065,2631,1/1/2012
RPA04-012-4007,MIDDLESEX,ASHBY,Turnpike Road,GREENVILLE ROAD,MAIN STREET,,,2-WAY,42.672583744,-71.7948174477,2415,1/1/2013
RPA05-017-1437,WORCESTER,AUBURN,Boyce Street,,,NORTH OF,Sword Street,2-WAY,42.2242034088,-71.834975481,2582,6/27/2011
RPA05-017-1456,WORCESTER,AUBURN,Leicester Street,,,WEST OF,Old Oxford Street,2-WAY,42.195801858,-71.8489122391,857,5/26/2011
RPA05-017-1465,WORCESTER,AUBURN,Leicester Street,,,NORTH OF,Bryn Mawr Avenue,2-WAY,42.1967795159,-71.8524098396,1421,5/26/2011
RPA05-017-1474,WORCESTER,AUBURN,Oxford Street,,,SOUTH OF,Reithel Street,2-WAY,42.2004595069,-71.848129034,6107,5/25/2011
RPA05-017-1475,WORCESTER,AUBURN,Oxford Street,,,SOUTH OF,Route 20,2-WAY,42.1824390186,-71.8511545658,761,6/9/2011
RPA05-017-2118,WORCESTER,AUBURN,Rochdale Street,,,EAST OF,Leicester Street,2-WAY,42.2060228012,-71.8662285805,1840,6/27/2011
RPA05-017-2120,WORCESTER,AUBURN,Warren Road,,,NORTH OF,Route 12,2-WAY,42.1840449345,-71.8622374535,2015,10/12/2011
RPA05-021-1005,WORCESTER,BARRE,Mechanic Street,,,EAST OF,Exchange Street,2-WAY,42.4230605265,-72.1037435532,1741,1/1/2013
RPA05-021-372,WORCESTER,BARRE,Pleasant Street,,,NORTH OF,West Street,2-WAY,42.424034661,-72.1078312397,1238,1/1/2013
RPA05-021-379,WORCESTER,BARRE,Route 32,,,NORTH OF,Town Farm Road,2-WAY,42.4006829472,-72.1013832092,2781,1/1/2013
RPA05-021-388,WORCESTER,BARRE,School Street,,,SOUTH OF,Valley Road,2-WAY,42.4312412018,-72.1007180214,1256,1/1/2013
RPA05-028-3104,WORCESTER,BERLIN,Bridge Road,,,EAST OF,RIVER ROAD WEST,2-WAY,42.3612631622,-71.6102278233,1732,1/1/2013
RPA05-028-3105,WORCESTER,BERLIN,Pleasant Street,,,SOUTH OF,Sawyer Hill Road,2-WAY,42.365179302,-71.628895998,4195,1/1/2013
RPA05-028-3106,WORCESTER,BERLIN,Route 62,,,WEST OF,Pleasant Street,2-WAY,42.3813803305,-71.6354191303,10752,1/1/2013
